user_id,account_id,max_return_days,average_return_days,customer_since_months,total_revenue,average_revenue,avg_vas_count,avg_used_vas_value,business_type,avg_wallet_bonus,avg_active_ads,avg_new_ads,avg_email_replies,avg_call_replies,avg_sms_replies,target
655226039,493,45,10.58333333,12,0,0,2.6,59,0,270,146.6,21.9,28.7,31.7,0,0
655227298,1005,3,1.571428571,7,0,0,0,0,0,0,204.8571429,51.71428571,13.57142857,14.85714286,0,0
655227637,499,3,3,1,0,0,2,60,0,0,29,8,50,62,0,0
655228023,262,2,1.2,5,0,0,0,0,0,0,22.6,0.4,13.2,10,0,0
655228891,1005,2,1.066666667,15,0,0,2.846153846,71.53846154,0,140,161.0769231,14.84615385,15.69230769,13.76923077,0,0
655229448,1017,176,41.4,5,0,0,2.285714286,31.42857143,0,0,32.71428571,5.428571429,4.571428571,6,0,1
655230488,499,1,1,3,0,0,0,0,0,0,17.33333333,2,1.666666667,3,0,1
655231264,262,1,1,14,0,0,2.230769231,59.23076923,0,4047,11.38461538,1.615384615,1.153846154,1.076923077,0,0
655231466,493,1,1,4,0,0,3.75,75,0,0,124.75,23.75,4.25,3.75,0,0
655232078,115,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0
655232237,226,1,1,2,0,0,0,0,0,0,40,39,8.5,8.5,0,0
655232641,493,1,1,14,0,0,7.692307692,153.8461538,0,330,92,7.076923077,33.38461538,39.15384615,0.307692308,0
655233013,1005,103,13.9,10,0,0,2.777777778,30,0,0,32.88888889,4.777777778,3.222222222,2.666666667,0,0
655234479,493,1,1,10,0,0,1.3,39,0,0,133.5,2.1,15.7,16.1,0,0
655234642,1017,101,34,6,0,0,0.166666667,5,0,0,100.5,25.16666667,7.166666667,4.666666667,0,1
655235087,499,1,1,14,0,0,0.384615385,8.461538462,0,1400,8.076923077,0.384615385,1.461538462,2.153846154,0,0
655235449,517,1,1,4,0,0,1,25,0,0,78.75,3.25,8.75,5.5,0,1
655236689,493,22,2.615384615,13,573.5032,47.79193333,19.16666667,256.6666667,0,0,53.33333333,8,8.916666667,6.583333333,0.166666667,0
655237297,1017,1,1,2,0,0,0,0,0,0,12,2.5,1,1,0,0
655237487,1005,9,3.571428571,14,0,0,2.75,71.66666667,0,170,33.83333333,3.333333333,31.08333333,46.16666667,0.333333333,0
655258658,1005,4,1.333333333,15,0,0,0.692307692,20.76923077,1,0,12.30769231,1.923076923,56.76923077,52.92307692,1.384615385,0
655282878,493,111,14.36363636,11,0,0,2.888888889,46.66666667,0,80,95,23.77777778,13,14.33333333,0.111111111,0
655335834,499,1,1,9,0,0,2.333333333,62.22222222,0,0,146.3333333,14,11.88888889,10.33333333,0,0
655345855,364,2,1.05,20,0,0,2.923076923,71.53846154,0,0,339.5384615,22.76923077,30.53846154,31.69230769,0,0
655383879,1005,104,34.33333333,6,0,0,2.166666667,43.33333333,0,0,98.33333333,29.83333333,12.83333333,9,0.166666667,1
655413611,493,1,1,10,0,0,1.6,23,1,0,12.8,3,4.5,6.7,0.1,0
655415053,496,1,1,15,270.9512,20.8424,7.461538462,146.1538462,0,808.03,66.23076923,5.538461538,12.61538462,13.92307692,0,0
655582844,1005,37,8.2,10,0,0,1.1,33,0,0,50.3,1.1,10,9.7,0.1,0
655594860,226,1,1,2,0,0,0,0,0,0,2.5,0,0,0,0,0
655615892,496,1,1,14,0,0,0.846153846,25.38461538,0,2021,83.84615385,2.307692308,11,11.92307692,0.076923077,0
655638478,262,1,1,12,0,0,3.333333333,97.5,0,0,79.75,3.333333333,19.41666667,31.5,0,0
655653221,496,1,1,18,0,0,4.153846154,121.5384615,0,122,5.615384615,0.769230769,12.46153846,7,0,0
655667696,496,1,1,14,0,0,6.153846154,182.3076923,0,200,245.6153846,26.07692308,69.15384615,75.92307692,0.615384615,0
655678037,1005,1,1,14,0,0,3.615384615,100,0,200,49.15384615,10.92307692,46.61538462,53.84615385,0.153846154,0
655685056,202,30,3.533333333,15,0,0,0,0,0,620,43.33333333,6.933333333,7,8.533333333,0.133333333,0
655696040,111,30,6.8,15,2507.8462,147.5203647,14.35294118,288.2352941,0,4.93,14.70588235,2.647058824,11.64705882,8.529411765,0,0
655758064,493,1,1,18,0,0,2.307692308,60.76923077,0,1610,4.230769231,1.615384615,4.538461538,5.692307692,0,0
655875833,499,4,1.416666667,12,0,0,0,0,0,0,62.58333333,3,8.083333333,8.166666667,0.083333333,0
655878066,496,1,1,11,0,0,8.818181818,219.0909091,0,1990,1711.363636,249,36.36363636,40.36363636,0,0
655883417,493,1,1,14,0,0,1.615384615,30.76923077,0,1260,34.30769231,0.692307692,18.23076923,17.84615385,0,0
655899818,496,1,1,13,0,0,0,0,1,1510,3.692307692,0.461538462,0.692307692,1.384615385,0,0
655966479,493,1,1,13,0,0,4.538461538,98.46153846,0,430,62.61538462,5.692307692,36.53846154,27.38461538,0.461538462,0
656029467,364,1,1,13,0,0,6.416666667,143.3333333,0,0,79.33333333,5.416666667,13.66666667,12.58333333,0,0
656036021,364,56,7.111111111,9,0,0,0.666666667,14.44444444,1,0,16.33333333,3.333333333,5.777777778,6.222222222,0,0
656037468,499,1,1,21,518.254,39.86569231,10.76923077,122.3076923,0,4095.3,443.6153846,42.07692308,12.15384615,13.76923077,0,0
656040255,1005,113,17.77777778,9,0,0,0,0,0,117,10.125,3.375,29.625,47.125,0,0
656055012,111,1,1,14,0,0,0.461538462,11.53846154,0,1375,49.61538462,10.69230769,34.61538462,39.69230769,0.230769231,0
656067671,499,91,10,10,0,0,1.9,57,0,150,2.4,0.9,7.1,10.8,0.1,0
656087434,111,1,1,9,0,0,2.555555556,70,0,0,32.11111111,5.444444444,22.33333333,26.11111111,0.111111111,0
656105433,493,3,1.153846154,13,0,0,3.384615385,101.5384615,0,10,33.07692308,6.461538462,27.53846154,30.23076923,0.307692308,0
656122475,112,1,1,13,352.4714,27.11318462,17.38461538,395.3846154,0,124.43,604.7692308,61.15384615,45.92307692,49.46153846,0.615384615,0
656153824,496,31,8.714285714,14,592.1,45.54615385,2,55.38461538,0,1182.87,453.6153846,13.38461538,24.30769231,25.46153846,0,1
656222679,1005,77,9.8,10,0,0,0,0,0,400,39.11111111,9.666666667,15.55555556,13,0,1
656298821,493,31,7,15,0,0,3.428571429,90.71428571,0,386,12.78571429,1,7.642857143,7,0,0
656328644,226,50,11.28571429,7,0,0,0,0,0,100,1.5,0.166666667,0.333333333,1,0,0
656333873,493,1,1,1,0,0,0,0,0,0,125,70,2,1,0,0
656346667,499,1,1,13,0,0,3.615384615,100,0,400,40.53846154,4,16,22.84615385,0,0
656355614,1005,1,1,15,0,0,5.384615385,126.9230769,0,313,270.3846154,19.07692308,33.84615385,33.69230769,0.153846154,0
656397646,499,29,8,4,0,0,0,0,5,0,4.25,0.25,0.25,0,0,0
656530218,1005,1,1,18,392.9024,30.22326154,11.92307692,253.0769231,0,1226.44,175,18.76923077,33.61538462,53,0.076923077,0
656545297,493,31,8.071428571,14,392.9024,30.22326154,11.84615385,240,0,180,231.5384615,41.07692308,121.7692308,168.6923077,0.307692308,0
656602297,364,1,1,2,0,0,0,0,0,0,143.5,0,6.5,5,0,0
656664015,1017,238,53.2,5,0,0,0.8,20,0,0,9.6,3.6,15.4,20.4,0,0
656675472,496,30,5.583333333,12,0,0,4.909090909,87.27272727,0,60,69,9.181818182,12.63636364,10.81818182,0.090909091,0
656711466,493,21,6,12,0,0,2.083333333,49.16666667,0,0,35.75,4.416666667,10.41666667,9.833333333,0.25,1
656715831,499,16,5.4,10,0,0,3.7,79,0,0,147.2,10.5,8.1,7.1,0,0
656724028,493,1,1,9,0,0,3.666666667,52.22222222,0,9,21.66666667,5.555555556,7.888888889,8.444444444,0,0
656741866,115,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1
656770029,1017,1,1,2,0,0,0,0,0,0,351.5,185,16.5,14.5,0,0
656854449,496,9,3.307692308,13,0,0,2.090909091,48.18181818,0,250,84.72727273,7.090909091,18.90909091,23,0.090909091,0
656899271,112,5,1.285714286,14,0,0,4.769230769,110.7692308,0,110,164.2307692,9.384615385,43.46153846,40,0,0
656906065,499,1,1,13,0,0,4.230769231,101.5384615,0,180,82.84615385,4.230769231,4.076923077,5.846153846,0,0
656908444,1017,63,13.875,8,112.1706,14.021325,0.625,18.75,0,0,1.875,0.25,0.625,1.25,0,0
656912232,1017,102,21.2,5,0,0,0.2,6,0,0,4.6,1.2,4.8,5.4,0.2,0
656928418,111,1,1,14,0,0,0.461538462,13.84615385,0,195,122.0769231,16.61538462,14,17.76923077,0,0
657000053,499,6,1.333333333,15,0,0,10.64285714,112.1428571,0,2,144.8571429,17,32,42.92857143,0.357142857,0
657037274,364,1,1,15,0,0,3.692307692,96.15384615,0,677.5,106.7692308,13.15384615,19.76923077,24.69230769,0.076923077,0
657040829,226,66,14.57142857,7,0,0,0.857142857,25.71428571,0,0,13.85714286,0.428571429,2.714285714,3.857142857,0.142857143,0
711319767,1005,6,1.4,15,0,0,4.230769231,84.61538462,0,390,56,4.230769231,16.15384615,21,0.076923077,0
711346584,493,1,1,14,0,0,5.307692308,120.7692308,0,88.5,58.69230769,1.769230769,16.23076923,19.07692308,0,0
711351988,202,1,1,14,0,0,11.69230769,224.6153846,0,600,355.4615385,24.15384615,61.46153846,67.15384615,0.076923077,0
711353009,202,1,1,13,0,0,8.692307692,157.6923077,0,0,301.3846154,32.76923077,22.38461538,16.61538462,0,0
711358498,202,1,1,14,450.325,34.64038462,5.230769231,155.3846154,0,498.77,319.8461538,21.61538462,25.38461538,26.61538462,0.076923077,0
711752546,1017,90,18.8,5,0,0,0,0,0,0,39.8,8.2,8.2,6.8,0,1
712643009,1005,1,1,3,0,0,0,0,0,0,10.33333333,1.666666667,0.666666667,2.333333333,0,1
713174060,493,31,11,15,0,0,5.923076923,150.7692308,0,140.79,90.92307692,8.384615385,27.46153846,27.38461538,0,0
713853537,226,1,1,2,0,0,1.5,35,0,0,2.5,0,1.5,0,0,0
713975211,1005,99,25.5,4,0,0,0.25,5,0,0,21.25,3.75,6.75,4.5,0,1
714492687,226,140,35.75,4,0,0,0,0,0,0,1.25,0.75,1.5,1.5,0,1
714675802,1005,3,1.153846154,13,641.6334,53.46945,0.916666667,25,0,0,9.25,2.916666667,10.5,11,0.25,0
714798988,499,1,1,2,0,0,4,60,1,0,12,2.5,18.5,34,0,0
715514094,262,32,5.846153846,13,0,0,0.9,22,0,2292,20.5,4.1,50.2,53.5,1.6,0
716071769,111,31,11.06666667,15,605.0812,50.42343333,7.833333333,185,0,137.15,83.5,8.333333333,26.5,37.08333333,0.166666667,0
716229323,499,2,1.142857143,14,0,0,2.416666667,51.66666667,0,680,70.91666667,5.833333333,5.25,7.166666667,0,0
716275679,1017,86,41.4,5,0,0,0.6,10,0,0,66,9.4,5.4,6,0,0
716451953,202,1,1,14,0,0,8.076923077,172.3076923,0,1558,65.53846154,4.461538462,23.15384615,29.84615385,0.384615385,0
716892745,499,15,8,4,0,0,0,0,1,0,3.25,1,1.5,0,0,0
717242030,364,1,1,18,0,0,2.769230769,73.84615385,0,1021,108.8461538,11.23076923,23.69230769,21.38461538,0,0
717469259,262,1,1,13,1562.74,120.2107692,12.07692308,262.3076923,0,286.01,245.6153846,110.0769231,76.07692308,88.46153846,0.538461538,0
717602849,1005,5,1.384615385,13,0,0,0.583333333,15.83333333,0,360,51.16666667,4.75,8,9.75,0,0
717693206,112,2,1.090909091,11,156.3008,14.20916364,8,114.5454545,0,0,133.3636364,9.181818182,45.54545455,50,0.181818182,0
717984838,262,31,9.571428571,14,14402.7492,1107.903785,11.23076923,243.8461538,0,120,25,2.307692308,16.76923077,21.53846154,0.076923077,0
718008025,493,16,3.769230769,13,0,0,0.272727273,6.363636364,0,430,152.4545455,8.727272727,16.90909091,17,0,0
718269387,112,2,1.0625,16,0,0,2.846153846,85.38461538,0,394.51,120.6923077,16.23076923,36.30769231,19.53846154,0.076923077,0
718452653,1005,29,3.833333333,12,1108.7566,92.39638333,5.5,143.3333333,0,0,6.083333333,0.916666667,3.916666667,5.916666667,0,0
718634187,499,1,1,15,0,0,1.384615385,27.69230769,0,0,773,45.38461538,22.38461538,22.53846154,0,0
718641297,262,2,1.0625,16,634.0536,48.77335385,8.307692308,244.6153846,0,450,64.15384615,27.92307692,30.15384615,35,0.076923077,0
718692897,262,13,2.416666667,12,0,0,6.833333333,114.1666667,0,0,302.0833333,21.16666667,11.33333333,7.75,0,0
718785149,262,29,3,14,1794.0402,128.1457286,9.5,196.4285714,0,6,50.35714286,8.642857143,12,14.07142857,0.785714286,0
718829907,262,23,2.833333333,12,0,0,4.083333333,100,0,0,53.41666667,8.583333333,12.08333333,12.58333333,0,0
718869175,111,18,2.5,14,0,0,3.833333333,78.33333333,0,100,89.08333333,8.666666667,7.416666667,11,0.083333333,0
718884920,115,31,13,12,0,0,0,0,0,0,0,0,0,0,0,0
719314257,113,1,1,13,0,0,6.769230769,105.3846154,0,160,102.3076923,25.38461538,30.30769231,37.53846154,0.153846154,0
719567635,226,1,1,6,0,0,0,0,0,0,26.83333333,8,3.833333333,2.166666667,0,1
719649021,496,7,1.857142857,14,0,0,3.583333333,81.66666667,0,180,95.33333333,6.333333333,41,50.91666667,0.333333333,0
719679952,496,1,1,14,1884.0149,144.9242231,22.53846154,350.7692308,0,1276.45,293.1538462,32.07692308,120.7692308,105.0769231,0.461538462,0
719743646,115,25,3.923076923,13,0,0,0,0,0,600,111.375,18.875,13.875,8.875,0,0
719743914,226,1,1,2,0,0,0,0,0,0,22,22,3.5,2,0,0
719881970,1005,58,23.8,5,0,0,0.4,12,0,0,12.4,1.2,1,1.8,0,1
720044030,1017,247,64,4,0,0,0,0,0,0,23.75,7,5.25,8,0.25,0
720269487,1005,9,3.666666667,6,0,0,2,46.66666667,0,0,28.83333333,3.5,13.5,14.66666667,0,0
720313370,499,68,13.77777778,9,0,0,0.111111111,3.333333333,0,0,41.66666667,1.333333333,14,16.11111111,0,0
720709793,493,30,4.052631579,19,8523.4758,568.23172,17.2,467.3333333,0,529.81,53.33333333,19.6,10.26666667,11.53333333,0.133333333,0
721157902,1005,31,9.571428571,14,0,0,0,0,0,0,22.25,2.25,5.833333333,5.416666667,0,0
721798258,262,4,1.615384615,13,404.2025,33.68354167,4.75,93.33333333,0,50,129.75,14,28.91666667,20.75,0.583333333,0
721836778,226,1,1,2,0,0,0,0,0,0,6,0,0,0,0,0
722135308,493,42,19.2,5,0,0,1.8,52,0,0,15.2,0.8,2.4,3,0,0
722351546,262,70,18.25,4,0,0,2,32.5,1,0,5.75,0.75,2.75,2.25,0,0
722556566,499,13,4.090909091,11,0,0,1.818181818,47.27272727,3,0,20.81818182,4.727272727,3.818181818,5.818181818,0,1
722566858,262,1,1,16,0,0,6.692307692,133.8461538,0,260,161.7692308,12.61538462,35.07692308,54.76923077,0.076923077,0
722700202,517,4,2.4,5,0,0,1,18,1,0,14,5.6,10,20.6,0.2,0
722992730,493,1,1,13,0,0,7.833333333,96.66666667,0,320,112.4166667,9.333333333,20.5,24.5,0,0
723515189,499,1,1,14,0,0,4.692307692,84.61538462,0,400,152.9230769,5.153846154,17.76923077,19.53846154,0,0
723579501,1005,1,1,6,0,0,2,20,0,160,107.5,7.5,4.5,4.5,0,1
723987953,202,8,2.4,5,0,0,1.6,18,1,0,17.6,7,4.8,5.2,0,0
724127216,113,1,1,20,0,0,7.230769231,89.23076923,0,850,129,11,47.07692308,51.38461538,0.076923077,0
724907185,364,1,1,2,0,0,2.5,50,0,0,64.5,0,2,2.5,0,0
725121170,115,32,14.5,6,0,0,0,0,4,0,0,0,0,0,0,1
725121838,499,1,1,14,0,0,3.230769231,95.38461538,0,160,53.23076923,5.923076923,13.38461538,12.76923077,0.153846154,0
725124267,202,1,1,1,0,0,0,0,0,0,13,1,3,3,0,0
725175477,493,30,2.45,20,460.6,30.70666667,8.733333333,191.3333333,0,1374.53,206.0666667,23.93333333,57.26666667,72,0.533333333,0
725386467,202,1,1,14,0,0,1.692307692,49.23076923,0,1060,138,7.384615385,16.84615385,33.07692308,0.076923077,0
725390154,499,1,1,10,0,0,3.7,93,0,149,164.5,10.3,8.3,7.7,0,0
725646989,262,18,7.25,4,0,0,0,0,0,0,75.75,8,0.5,0.75,0,0
725726301,517,94,16.33333333,12,0,0,2,34.54545455,0,400,80.18181818,8.181818182,11.90909091,12.81818182,0,0
725933576,202,1,1,14,0,0,3.923076923,70,0,810,10.15384615,1.384615385,15.07692308,10.84615385,0.307692308,0
726022553,499,5,1.692307692,13,1092.3089,91.02574167,0,0,0,1690,63.16666667,12.83333333,22.16666667,19.41666667,0.083333333,0
726115700,1017,122,41.2,5,0,0,0,0,1,0,1.4,0.4,0.6,0.6,0,1
726303027,493,2,1.076923077,13,0,0,5.5,77.5,0,0,9.416666667,1.416666667,2,5.333333333,0,0
726551697,496,28,28,2,0,0,0,0,0,0,406.5,37.5,15,17,0,0
726618898,1005,6,1.642857143,14,0,0,2,42.5,0,200,88.16666667,6.25,9.083333333,10.33333333,0,0
726645830,499,23,15.66666667,3,0,0,0,0,1,0,14.66666667,8,1.666666667,2.333333333,0,0
726794150,113,1,1,14,0,0,3.307692308,99.23076923,0,290,65.30769231,10.84615385,9.615384615,11.46153846,0,0
727173326,1017,146,20.11111111,9,0,0,2,60,0,300,106.5714286,3.571428571,12.57142857,9.714285714,0,1
727462521,202,1,1,14,0,0,6.230769231,100,0,190,60.53846154,14.46153846,26.53846154,31.53846154,0.153846154,0
727551176,499,1,1,14,0,0,3.769230769,110,0,230,75.76923077,6.384615385,16.23076923,17.76923077,0,0
727588345,499,17,4.75,12,0,0,3.166666667,70,0,0,68.66666667,4.583333333,7.25,6.833333333,0,0
727695384,1017,66,33.5,4,0,0,0,0,0,0,58.25,10,23,24,0,1
728188798,226,66,66,1,0,0,0,0,0,0,17,6,0,1,0,0
728382716,493,39,8.666666667,9,0,0,1.75,40,0,20,26.25,3.125,4.375,3,0,0
728457597,262,4,1.214285714,14,0,0,3.583333333,87.5,0,90,71.33333333,7,79.16666667,163.5833333,0.666666667,0
728662703,262,38,10.3,10,0,0,0,0,0,0,17.8,4.8,8.1,6,0.2,0
728885816,111,31,3,15,0,0,1.5,29.28571429,1,0,30,7.428571429,7.857142857,9.642857143,0.142857143,0
728919239,111,189,14.42857143,14,1654.18,236.3114286,3.428571429,48.57142857,0,0,380,65.85714286,2.857142857,2.142857143,0,1
729029665,1005,1,1,13,217.9024,16.76172308,2.384615385,59.23076923,0,0,20.07692308,3,3.230769231,5.923076923,0,0
729161429,202,3,1.153846154,13,0,0,4.846153846,109.2307692,0,80,135.0769231,15.46153846,26.30769231,29.76923077,0.076923077,0
729635002,113,6,2,5,0,0,0,0,0,0,15.8,0.4,2,0.8,0,0
729662634,113,1,1,14,0,0,0.307692308,9.230769231,5,1430,12.92307692,0.615384615,0.461538462,0.615384615,0,0
729720627,364,1,1,1,0,0,0,0,0,0,26,11,0,3,0,0
729726292,493,31,11,3,353.1216,70.62432,2.8,74,0,0,4,3.2,2.6,1.2,0,0
730160512,111,1,1,2,0,0,0,0,1,0,24.5,11,12,13,0,0
730326050,496,48,12.75,4,0,0,0.75,20,5,0,3.25,0.5,0.25,0.75,0,0
730332056,111,1,1,18,0,0,4.769230769,97.69230769,1,270.13,45.69230769,11.61538462,9.461538462,14.07692308,0,0
730421783,499,1,1,14,0,0,5,118.4615385,0,1580,186.5384615,5.384615385,17.53846154,22.15384615,0.076923077,0
730581117,113,10,10,2,0,0,3,30,4,0,0,0,0,0,0,0
731132576,493,1,1,12,0,0,1.545454545,31.81818182,0,750,68.90909091,9.909090909,11.18181818,12.18181818,0.090909091,0
731441485,262,4,2.117647059,17,0,0,1.333333333,22.5,0,550,37.75,8.75,19,16.91666667,0,0
731532231,202,31,8.5,16,0,0,6,80.71428571,0,300,132.0714286,23.57142857,34.64285714,39.14285714,0.142857143,0
731534998,493,3,1.5,12,0,0,0,0,0,0,99.75,17.83333333,11.66666667,11.75,0,0
731702690,202,1,1,2,0,0,0,0,1,0,3.5,2,1,1.5,0,0
731868422,262,133,18.375,8,0,0,2,42.5,0,0,28,8.125,4.25,7.25,0.125,0
731870356,226,1,1,15,0,0,0.846153846,20,0,1219,151.9230769,20.46153846,10.84615385,9.615384615,0,0
731871125,1017,280,94,3,0,0,0,0,0,0,200.6666667,47.33333333,17,7.666666667,0,1
731891518,1005,172,20,9,0,0,0.857142857,17.14285714,0,280,4,1,1.714285714,1.428571429,0,0
731951775,226,1,1,2,0,0,0,0,0,0,12.5,7.5,3.5,5.5,0,0
731958707,493,1,1,13,0,0,3,73.33333333,0,460,92.08333333,15.58333333,18.75,19.91666667,0.083333333,0
732002406,111,6,1.714285714,14,0,0,0,0,0,475,10.5,2.75,5.25,4.666666667,0,0
732087024,111,2,1.357142857,14,0,0,2.666666667,50,0,50,40.75,5.166666667,18.5,33.33333333,0.083333333,0
732096025,499,21,6.416666667,12,0,0,3.454545455,44.54545455,0,200,60.27272727,9.454545455,5.181818182,4.454545455,0,0
732198581,364,146,25.16666667,6,0,0,3,40,0,0,29.5,10.16666667,5.666666667,4,0,1
732199252,1005,64,6.25,12,0,0,1.3,20,0,600,69.4,21.1,6.6,7.3,0,0
732242343,364,2,2,2,0,0,0,0,5,0,4,3,0.5,2,0,0
732268650,115,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1
732306072,1005,1,1,12,0,0,1.454545455,43.63636364,0,520,152.0909091,22,9.454545455,10.45454545,0,0
732307597,1005,3,1.545454545,11,0,0,0.909090909,25.45454545,0,100,74.36363636,17.54545455,27,31.18181818,0.181818182,0
732411061,493,31,9.571428571,14,0,0,0.583333333,11.66666667,0,1139,34.66666667,6.5,8.666666667,8.416666667,0,0
732424482,113,1,1,3,0,0,3.333333333,96.66666667,5,0,5,1.666666667,0.333333333,1.333333333,0,0
732438829,1017,249,83.66666667,3,0,0,0,0,0,0,5.333333333,5.333333333,4.333333333,4.666666667,0,1
732516533,226,1,1,11,0,0,1.090909091,25.45454545,0,159,3.727272727,0.818181818,4.454545455,4.545454545,0,0
732586868,493,1,1,2,0,0,0,0,0,0,5.5,3,0,1.5,0,0
732592008,115,30,10.66666667,3,0,0,0,0,0,0,19.66666667,14.33333333,8.333333333,1.333333333,0.666666667,1
732603488,493,1,1,11,0,0,1.3,30,0,540,118.9,23.4,38.9,34.8,0.1,0
732659569,517,1,1,3,0,0,1.666666667,33.33333333,1,0,29,14.33333333,5.666666667,3.666666667,0,0
732684271,116,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0
732841761,226,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
732977485,493,1,1,12,0,0,0,0,0,800,42.88888889,13.66666667,22.77777778,28.77777778,0,0
732977940,1005,3,1.818181818,11,0,0,3.555555556,76.66666667,0,100,16.22222222,3.333333333,5.333333333,8.555555556,0.111111111,0
732996330,116,3,2,6,0,0,2,43.33333333,0,0,8.833333333,2.5,20,24.83333333,0,0
733083830,226,163,122.5,4,0,0,1,10,0,0,98.66666667,62.33333333,6,7,0,0
733108944,1017,177,59.66666667,3,0,0,0,0,1,0,8.666666667,7,3.666666667,2.333333333,0,0
733140574,499,2,1.3,10,0,0,1.777777778,47.77777778,0,410,45.22222222,7.222222222,8,8.555555556,0,0
733169718,496,31,9.181818182,11,0,0,3,64,0,120,35.3,7.2,30.7,37.2,0.2,0
733239643,493,15,2.5,10,0,0,0.5,15,0,300,3.75,1.125,3.5,1.625,0.125,0
733262148,493,1,1,9,0,0,1.666666667,37.77777778,0,560,82.66666667,17.88888889,13.11111111,12.11111111,0,0
733285050,517,11,3.5,4,0,0,0.5,5,1,0,16.25,6.5,0.5,1.25,0,0
733293276,517,1,1,5,0,0,2.8,48,1,0,38.6,16.8,7.4,7.4,0,0
733363171,226,1,1,1,0,0,0,0,0,0,6,6,2,0,0,0
733364260,113,31,20.4,5,0,0,0,0,5,0,4.8,1.8,9.2,8.2,0,0
733412585,1017,1,1,2,0,0,0,0,0,0,13.5,8.5,4.5,5.5,0,0
733434763,1017,2,1.4,10,0,0,0.625,8.75,0,120,25,5.125,9.75,15.5,0,0
733447544,111,23,6.75,8,0,0,0,0,1,0,15.5,4.666666667,9.833333333,9.833333333,0.166666667,0
733492307,226,1,1,9,0,0,0,0,0,600,5.125,1.375,1.125,0.75,0,0
733522447,1005,30,15.5,4,0,0,0.75,7.5,0,0,4.75,1.5,0.75,0.25,0,0
733588381,1005,3,1.375,8,0,0,0.285714286,2.857142857,0,0,4.714285714,1.857142857,0.285714286,1.142857143,0,0
733627867,1005,1,1,8,79,9.875,1.25,25,0,400,98.25,25.125,17.5,19.25,0,0
733630988,111,1,1,7,0,0,0.857142857,25.71428571,0,0,190.5714286,45.71428571,25.28571429,24.57142857,0,0
733745428,496,16,3.142857143,7,0,0,1,10,0,0,3.25,1,2.25,3,0,1
733820720,226,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1
733823490,1005,4,1.333333333,9,0,0,1.428571429,34.28571429,0,0,24,5.428571429,8.571428571,8.285714286,0,0
733843716,1005,30,6.333333333,6,0,0,0.625,12.5,0,0,15.375,8.75,9.875,15.5,0,0
733872572,1017,17,8.5,6,0,0,0,0,5,0,11.33333333,2.5,4,3.833333333,0,0
733873322,1005,2,1.142857143,7,0,0,2.571428571,67.14285714,0,9,79.42857143,18,41.71428571,45.57142857,0.714285714,0
733898263,226,1,1,1,0,0,0,0,1,0,4,4,1,0,0,0
733916333,1017,115,92.2,5,51.6902,17.23006667,0.666666667,20,0,0,1,0.666666667,0,0,0,0
733918403,111,1,1,3,0,0,0.5,10,0,130,3,1,3.5,5,0,0
733928214,226,17,9,8,0,0,0.666666667,13.33333333,0,240,8,1.833333333,1.833333333,2,0,0
733956928,1005,31,11,9,0,0,1.25,35,0,605,68.625,21.25,2.5,2,0,0
734011664,1017,1,1,8,0,0,1.333333333,28.33333333,0,500,20.16666667,10.16666667,2.833333333,2,0,0
734054050,1005,1,1,7,0,0,2.666666667,66.66666667,0,0,51.5,11.33333333,6.333333333,8.666666667,0,0
734063449,1005,1,1,2,0,0,0,0,0,0,1,0.5,0.5,0,0,0
734097700,,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0
734112685,1017,14,7.5,4,0,0,0.5,12.5,0,0,12.5,8.75,1.75,0.5,0,0
734114154,262,13,8.25,4,0,0,2,25,0,0,15.25,5.5,3,3.25,0,0
734128597,493,1,1,8,0,0,2.6,74,0,509,73.6,9.6,4.6,4.6,0,0
734132143,1005,37,25,3,0,0,0,0,5,0,0.333333333,0.333333333,0,0.333333333,0,1
734274981,111,1,1,7,0,0,2.8,56,1,70,36.4,17.2,18,14.8,0,0
734277466,1017,1,1,6,0,0,0,0,0,40,6.6,2.4,6.2,8.2,0,0
734305801,1005,1,1,8,0,0,0.4,8,0,440,2.6,1,0,0,0,0
734316805,226,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
734317552,1017,56,19.33333333,3,0,0,0,0,0,0,6.333333333,3.666666667,4,6.666666667,0,1
734329237,496,2,1.571428571,7,0,0,3.4,102,0,160,21.4,7.2,13,12.8,0,0
734359861,1005,31,13.85714286,7,0,0,5.5,58.33333333,0,250,74.66666667,18.83333333,25.5,35.66666667,0,0
734377487,116,1,1,4,0,0,0,0,2,0,57,14.25,27,10.25,0,1
734389018,1005,1,1,6,0,0,0.2,6,0,200,3,0.6,0.4,0.8,0,0
734416938,1005,41,41,2,0,0,0,0,0,0,20.5,13,1.5,0,0,0
734447975,1005,12,2.833333333,6,0,0,0,0,0,0,6.75,1.75,2,1.75,0,0
734463550,493,4,1.428571429,7,0,0,0,0,0,0,29,10.75,4,4.25,0,0
734502458,1017,1,1,7,0,0,4,58,0,40,73,32.8,15,16.4,0.2,0
